Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,AllInputToPhotonLatency,ClickToPhotonLatency,InstrumentedLatency,GPUPower,GPUVoltage,GPUFrequency,GPUTemperature,GPUUtilization,3D/ComputeUtilization,MediaUtilization,GPUMemoryPower,GPUMemoryVoltage,GPUMemoryFrequency,GPUMemoryEffectiveFrequency,GPUMemoryTemperature,GPUMemorySize,GPUMemorySizeUsed,GPUMemoryMaxBandwidth,GPUMemoryReadBandwidth,GPUMemoryWriteBandwidth,GPUFanSpeed[0],GPUFanSpeed[1],GPUFanSpeed[2],GPUFanSpeed[3],GPUPowerLimited,GPUTemperatureLimited,GPUCurrentLimited,GPUVoltageLimited,GPUUtilizationLimited,GPUMemoryPowerLimited,GPUMemoryTemperatureLimited,GPUMemoryCurrentLimited,GPUMemoryVoltageLimited,GPUMemoryUtilizationLimited,CPUUtilization,CPUPower,CPUTemperature,CPUFrequency
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.446,4.2701,2.9227,1.3474,4.0710,3.9506,3.9506,0.0000,8.1310,3.9640,2.1765,8508.4113,NA,NA,0.0000,149.6000,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.45,3.9314,1.9845,1.9469,3.7515,3.9454,3.9408,0.0046,7.8249,6.5146,0.3061,8512.6814,NA,NA,0.0000,149.6000,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.454,6.2724,6.1811,0.0913,3.7655,6.5154,4.1274,2.3880,10.4081,3.8987,-2.5832,8516.6128,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.46,4.2540,2.7193,1.5347,4.0085,3.8991,3.8991,0.0000,8.0344,3.9054,2.3737,8522.8852,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.465,3.8514,1.9618,1.8896,3.6536,3.9261,3.9216,0.0045,7.6858,6.7062,0.3486,8527.1392,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.469,6.4190,6.3366,0.0824,3.7283,6.6869,4.2122,2.4747,10.5406,3.8662,-2.8548,8530.9906,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.475,4.2184,2.4840,1.7344,3.9962,3.8692,3.8692,0.0000,7.9878,3.8693,2.5528,8537.4096,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.479,3.8536,1.7195,2.1341,3.6470,3.8823,3.8823,0.0000,7.6387,3.9368,0.3491,8541.6280,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.483,3.8592,1.4419,2.4173,3.6757,3.9365,3.9304,0.0061,7.7219,6.2206,-0.0832,8545.4816,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.487,5.3256,5.2401,0.0855,3.7530,6.1915,4.1360,2.0555,10.0833,3.9138,-2.3614,8549.3408,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.492,4.8826,2.7436,2.1390,4.6189,3.9379,3.9379,0.0000,8.6715,3.8826,1.4118,8554.6664,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.497,3.8724,1.9018,1.9706,3.6742,3.8855,3.8807,0.0048,7.6715,6.8564,1.0000,8559.5490,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.501,6.5643,6.4745,0.0898,3.6873,6.8212,4.1316,2.6896,10.6555,3.8509,-2.9840,8563.4214,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.507,4.2150,2.8526,1.3624,3.9442,3.8758,3.8758,0.0000,7.9421,3.9007,2.7134,8569.9857,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.512,3.8075,2.2639,1.5436,3.6050,3.9085,3.9006,0.0079,7.6278,6.6459,0.3143,8574.2007,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.516,6.6852,6.5611,0.1241,3.7060,6.6353,4.1313,2.5040,10.4662,3.9356,-2.8384,8578.0082,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.522,3.8599,3.1427,0.7172,3.6561,3.9084,3.9084,0.0000,7.7166,3.9148,2.7496,8584.6934,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.526,3.9886,3.0441,0.9445,3.7046,3.9444,3.9444,0.0000,7.7715,3.9295,-0.0549,8588.5533,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.53,3.8585,1.9717,1.8868,3.6604,3.9225,3.9177,0.0048,7.7124,6.3898,0.0591,8592.5419,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.534,6.3187,6.2360,0.0827,3.7244,6.3831,4.0911,2.2920,10.2437,3.9219,-2.5313,8596.4004,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.54,4.0019,2.7182,1.2837,3.7888,3.9200,3.9200,0.0000,7.8469,3.8620,2.3968,8602.7191,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.544,3.9473,2.0340,1.9133,3.7069,3.9870,3.9828,0.0042,7.7070,5.6765,0.1399,8606.7210,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.548,5.6160,5.5223,0.0937,3.7466,5.5649,4.0977,1.4672,9.4362,3.9320,-1.7292,8610.6683,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.554,3.8957,2.5864,1.3093,3.6955,3.9334,3.9334,0.0000,7.7522,3.8680,1.6840,8616.2843,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.558,3.9635,2.0725,1.8910,3.7332,3.9211,3.9211,0.0000,7.7245,4.0048,0.0277,8620.1800,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.562,3.8340,1.4410,2.3930,3.6908,3.9345,3.9294,0.0051,7.7658,5.6173,-0.0413,8624.1435,NA,NA,0.0000,150.4990,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.565,5.4208,5.3313,0.0895,3.7913,5.6278,4.1009,1.5269,9.5491,3.9513,-1.7833,8627.9775,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.571,4.2284,2.6276,1.6008,3.9983,3.8814,3.8814,0.0000,8.0796,4.4272,1.4695,8633.3983,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.575,3.9228,1.7703,2.1525,3.6513,3.9088,3.9041,0.0047,8.2784,5.9943,-0.1988,8637.6267,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.579,6.1767,6.1038,0.0729,3.6373,6.5799,4.1014,2.4785,10.3499,3.8774,-2.0715,8641.5495,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.585,4.2821,2.6873,1.5948,4.0405,3.9022,3.9022,0.0000,8.0506,4.0067,2.2993,8647.7262,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.59,3.8403,1.7161,2.1242,3.6606,3.9961,3.9908,0.0053,7.7752,6.3651,0.2754,8652.0083,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.593,6.2015,6.0909,0.1106,3.8164,6.3706,4.1336,2.2370,10.3000,3.9557,-2.5248,8655.8486,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.6,4.1844,2.4925,1.6919,3.9855,3.9453,3.9453,0.0000,8.0542,3.9250,2.2458,8662.0501,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.604,3.9639,2.0918,1.8721,3.7464,3.8905,3.8905,0.0000,7.7948,3.9239,0.2594,8666.2345,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.608,3.9079,1.4519,2.4560,3.6730,3.9504,3.9458,0.0046,7.7548,6.4492,0.0400,8670.1984,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.612,5.4210,5.3271,0.0939,3.7155,6.4617,4.1679,2.2938,10.2961,4.0791,-2.5413,8674.1063,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.617,4.9556,2.7703,2.1853,4.7562,4.0441,4.0441,0.0000,8.9542,3.9119,1.3419,8679.5273,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.622,4.0781,1.2934,2.7847,3.8447,3.9515,3.9468,0.0047,7.9105,6.2153,1.0437,8684.4829,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.626,5.4873,5.3783,0.1090,3.7181,6.2067,4.1206,2.0861,10.0477,3.9306,-2.1372,8688.5610,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.632,4.6759,2.6708,2.0051,4.4375,3.9470,3.9470,0.0000,8.4910,3.9639,1.5567,8694.0483,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.636,3.8975,1.6605,2.2370,3.7086,3.9390,3.9390,0.0000,7.7790,3.8873,0.7120,8698.7242,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.64,3.9557,1.4197,2.5360,3.7501,3.8991,3.8940,0.0051,7.7688,5.4978,0.0102,8702.6217,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.644,4.8189,4.7486,0.0703,3.6935,5.4887,4.0748,1.4139,9.3109,3.8450,-1.5421,8706.5774,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.649,4.5950,2.7989,1.7961,4.3633,3.8475,3.8475,0.0000,8.3370,3.9033,0.9739,8711.3963,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.654,3.8105,1.2882,2.5223,3.6158,3.8977,3.8928,0.0049,7.6453,6.4581,0.6917,8715.9913,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.657,5.7698,5.6952,0.0746,3.7030,6.4647,4.0470,2.4177,10.2929,3.8579,-2.6476,8719.8018,NA,NA,0.0000,152.5750,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.663,4.6283,2.6136,2.0147,4.3979,3.8743,3.8743,0.0000,8.3810,3.8890,1.9119,8725.5716,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.668,3.8318,1.4779,2.3539,3.6439,3.8652,3.8602,0.0050,7.6417,6.2924,0.7393,8730.1999,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.672,5.4220,5.3393,0.0827,3.6773,6.3024,4.0678,2.2346,10.1023,3.8170,-2.4606,8734.0317,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.677,4.7838,2.4891,2.2947,4.5577,3.9125,3.9125,0.0000,8.4973,3.9563,1.6050,8739.4537,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.682,3.7975,1.4856,2.3119,3.6864,3.8517,3.8517,0.0000,7.6698,3.8755,0.8275,8744.2375,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,1.686,3.9507,1.3746,2.5761,3.7406,3.8937,3.8892,0.0045,7.7478,5.8163,-0.0780,8748.0350,NA,NA,0.0000,154.3240,NA,1845.0000,75.0000,86.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5786689536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9806,NA,NA,4920.6765
